25	8404	3.0
25	9157	3.0
25	9271	4.0
25	10016	3.0
25	10071	3.0
25	10944	5.0
25	13043	4.0
25	13196	4.0
25	13329	3.0
25	13693	3.0
26	4134	3.0
26	5934	4.0
26	6391	1.0
26	6800	4.0
26	6835	4.0
26	7232	4.0
26	7293	4.0
26	8031	4.0
26	8611	4.0
26	9705	4.0
26	10511	4.0
26	12073	4.0
26	12293	1.0
26	13014	1.0
26	13354	4.0
27	4898	5.0
27	6652	5.0
27	8139	5.0
27	8423	5.0
27	10100	5.0
27	10920	5.0
27	11522	5.0
27	12835	5.0
27	13772	5.0
27	14761	5.0
28	3769	5.0
28	3910	5.0
28	6543	4.0
28	8168	5.0
28	8970	2.0
28	10536	2.0
28	11726	3.0
29	4254	3.0
29	5722	4.0
29	7847	4.0
29	8309	2.0
29	8772	5.0
29	9396	4.0
29	11929	4.0
29	12262	5.0
29	12377	3.0
29	13170	5.0
29	13194	3.0
29	13256	3.0
29	13375	4.0
29	13514	4.0
29	13815	4.0
30	3788	4.0
30	3835	5.0
30	3917	5.0
30	4162	3.0
30	4502	5.0
30	4575	3.0
30	4622	4.0
30	4761	5.0
30	4762	4.0
30	5174	5.0
30	5184	4.0
30	5281	5.0
30	5368	4.0
30	5915	4.0
30	5931	5.0
30	5970	5.0
30	6065	4.0
30	6091	4.0
30	6094	5.0
30	6173	4.0
30	6230	3.0
30	6543	5.0
30	6545	5.0
30	6608	5.0
30	6728	2.0
30	6781	3.0
30	7193	4.0
30	7344	4.0
30	7412	4.0
30	7524	5.0
30	7542	2.0
30	7578	5.0
30	7583	4.0
30	7624	5.0
30	7733	3.0
30	7832	5.0
30	7876	2.0
30	8005	4.0
30	8172	5.0
30	8253	2.0
30	8311	4.0
30	8466	3.0
30	8633	5.0
30	8642	4.0
30	8816	5.0
30	8917	5.0
30	8970	5.0
30	9033	3.0
30	9406	3.0
30	9419	4.0
30	9549	5.0
30	9730	3.0
30	9765	4.0
30	9863	5.0
30	9911	5.0
30	10081	4.0
30	10094	5.0
30	10189	5.0
30	10208	5.0
30	10269	5.0
30	10353	4.0
30	10368	4.0
30	10425	5.0
30	10561	2.0
30	10615	3.0
30	10685	5.0
30	10711	3.0
30	10808	5.0
30	10852	4.0
30	11206	4.0
30	11296	4.0
30	11343	5.0
30	11621	5.0
30	12169	3.0
30	12247	5.0
30	12414	4.0
30	12568	4.0
30	12576	5.0
30	12581	5.0
30	12604	4.0
30	12658	3.0
30	13091	4.0
30	13114	5.0
30	13155	4.0
30	13186	4.0
30	13367	4.0
30	13563	3.0
30	13649	5.0
30	13659	4.0
30	13976	5.0
30	14031	5.0
30	14067	2.0
30	14165	4.0
30	14560	5.0
30	14974	4.0
31	4040	4.0
31	4188	2.0
31	4611	4.0
31	5357	5.0
31	5716	5.0
31	5751	5.0
31	5924	5.0
31	6058	5.0
31	6072	5.0
31	6251	1.0
31	6661	2.0
31	6837	4.0
31	6869	5.0
31	7224	5.0
31	8736	4.0
31	9412	5.0
31	9846	1.0
31	11097	2.0
31	11324	3.0
31	12664	2.0
31	12926	5.0
31	13748	1.0
32	4433	4.0
32	6754	3.0
32	7212	4.0
32	9460	5.0
32	12444	5.0
32	13815	4.0
32	14055	3.0
32	14642	4.0
32	14823	4.0
33	3896	4.0
33	5389	3.0
33	6100	5.0
33	7752	5.0
33	8222	3.0
33	12024	5.0
33	12447	4.0
33	13824	5.0
33	14826	4.0
34	3894	4.0
34	4544	1.0
34	7297	2.0
34	10473	3.0
34	13237	4.0
34	14448	3.0
34	14823	5.0
35	4726	2.0
35	5894	3.0
35	6399	4.0
35	6685	4.0
35	9173	4.0
35	9606	4.0
35	12287	4.0
35	12918	4.0
35	13542	2.0
35	14388	4.0
36	5235	5.0
36	5817	5.0
36	5916	4.0
36	6960	4.0
36	9056	2.0
36	10459	3.0
36	10785	3.0
36	13112	4.0
36	14046	5.0
36	14230	4.0
37	3861	5.0
37	6999	5.0
37	7752	5.0
37	7801	5.0
37	8083	5.0
37	8984	4.0
37	9923	5.0
37	10002	5.0
37	12002	5.0
37	12357	4.0
37	13126	5.0
38	3766	3.0
38	3801	4.0
38	5101	5.0
38	6514	5.0
38	7896	5.0
38	8212	5.0
38	8461	5.0
38	10155	4.0
38	10752	3.0
38	10808	5.0
38	11097	3.0
38	11100	5.0
38	11389	4.0
38	12774	4.0
39	4367	4.0
39	5530	5.0
39	5685	3.0
39	5705	4.0
39	5761	4.0
39	5811	2.0
39	5881	3.0
39	6305	3.0
39	7088	2.0
39	7184	4.0
39	7687	4.0
39	7782	3.0
39	7861	4.0
39	7872	3.0
39	8329	4.0
39	8627	3.0
39	8689	3.0
39	8937	3.0
39	9049	3.0
39	9665	4.0
39	9939	4.0
39	10147	4.0
39	10692	5.0
39	11096	3.0
39	11842	3.0
39	12351	3.0
39	12446	2.0
39	12579	2.0
39	12817	4.0
39	13655	3.0
39	13811	2.0
39	13845	3.0
39	14093	1.0
39	14833	3.0
39	14973	5.0
40	4181	5.0
40	4419	5.0
40	5053	1.0
40	6610	4.0
40	7260	5.0
40	9007	5.0
40	9221	5.0
40	9677	5.0
40	10023	5.0
40	11614	1.0
40	12954	1.0
40	13885	5.0
40	14382	5.0
40	14498	5.0
41	3770	5.0
41	3950	2.0
41	4101	4.0
41	4320	5.0
41	4339	5.0
41	4515	5.0
41	5817	5.0
41	5916	5.0
41	7427	4.0
41	8100	5.0
41	8219	4.0
41	8284	4.0
41	8416	4.0
41	8747	5.0
41	9190	5.0
41	9215	4.0
41	9525	4.0
41	10009	5.0
41	10148	5.0
41	10164	5.0
41	11101	4.0
41	11807	4.0
41	12168	4.0
41	12181	4.0
41	12785	4.0
41	12877	3.0
41	14182	5.0
41	14718	5.0
41	14865	5.0
42	4433	5.0
42	5096	1.0
42	5645	4.0
42	5849	2.0
42	6186	3.0
42	6721	1.0
42	7323	2.0
42	8101	4.0
42	8144	4.0
42	12042	5.0
42	12634	3.0
43	4264	4.0
43	5080	3.0
43	5670	3.0
43	6531	4.0
43	7043	2.0
43	7909	5.0
43	8755	4.0
43	14267	3.0
44	4217	3.0
44	4428	2.0
44	4441	4.0
44	4796	5.0
44	5077	4.0
44	5202	4.0
44	5414	3.0
44	5759	4.0
44	5904	4.0
44	5940	3.0
44	6052	3.0
44	6173	3.0
44	7040	5.0
44	7050	4.0
44	7100	4.0
44	7198	4.0
44	7430	5.0
44	7471	3.0
44	7641	4.0
44	7713	4.0
44	7788	2.0
44	7809	4.0
44	7829	3.0
44	8040	3.0
44	8304	2.0
44	8345	4.0
44	8376	4.0
44	8661	3.0
44	9121	3.0
44	9268	4.0
44	9284	4.0
44	9368	3.0
44	9399	4.0
44	9539	2.0
44	9606	4.0
44	9643	3.0
44	9711	3.0
44	9850	4.0
44	9966	3.0
44	9970	4.0
44	10013	4.0
44	10037	4.0
44	10645	3.0
44	10674	4.0
44	10839	4.0
44	10988	3.0
44	11536	4.0
44	12128	3.0
44	12251	2.0
44	12354	4.0
44	12530	4.0
44	12741	3.0
44	12813	4.0
44	13155	4.0
44	13542	3.0
44	13796	3.0
44	14321	4.0
44	14388	3.0
44	14813	3.0
44	14992	4.0
45	4656	4.0
45	5243	4.0
45	6190	5.0
45	8165	5.0
45	8463	5.0
45	9641	4.0
45	10007	4.0
45	13092	3.0
45	13189	4.0
45	13320	4.0
45	14911	5.0
46	4881	3.0
46	4942	2.0
46	5080	3.0
46	5135	3.0
46	5916	4.0
46	10098	4.0
46	10566	3.0
46	11669	3.0
46	12820	3.0
46	14095	2.0
46	14742	3.0
47	4177	5.0
47	4868	3.0
47	5047	1.0
47	6206	5.0
47	8327	5.0
47	9384	5.0
47	9398	5.0
47	9407	5.0
47	9555	5.0
47	9951	4.0
47	9991	5.0
47	10901	3.0
47	12193	4.0
47	12897	5.0
47	13585	5.0
47	13967	3.0
47	14329	4.0
48	7314	3.0
48	8182	4.0
48	8280	5.0
48	8336	5.0
48	8531	4.0
48	8666	5.0
48	11212	5.0
48	13375	3.0
48	14629	5.0
48	14927	4.0
49	4756	2.0
49	5343	3.0
49	5635	4.0
49	5645	3.0
49	8546	5.0
49	8739	4.0
49	9331	1.0
49	9690	3.0
49	10473	1.0
49	12261	1.0
49	12634	4.0
49	13484	4.0
49	13815	3.0
49	14119	5.0
50	4360	2.0
50	4519	3.0
50	7258	5.0
50	8395	2.0
50	8498	5.0
50	9460	1.0
50	11575	1.0
50	12107	1.0
50	13862	2.0
50	14131	2.0
51	4120	5.0
51	5058	5.0
51	5645	5.0
51	5672	4.0
51	5755	3.0
51	5783	4.0
51	6424	5.0
51	6591	5.0
51	6621	5.0
51	7212	4.0
51	7844	5.0
51	8190	5.0
51	9219	5.0
51	10220	5.0
51	10638	5.0
51	10773	5.0
51	11720	5.0
51	11991	4.0
51	12291	5.0
51	12990	5.0
51	13186	4.0
51	13794	5.0
51	14538	5.0
51	14903	5.0
52	4008	4.0
52	5270	4.0
52	6624	5.0
52	8312	2.0
52	8610	5.0
52	8915	4.0
52	13988	2.0
52	14263	2.0
52	14749	5.0
53	3861	4.0
53	4868	3.0
53	5192	5.0
53	7767	1.0
53	8407	5.0
53	8588	5.0
53	9203	1.0
53	10901	5.0
53	11476	5.0
53	13408	4.0
53	14075	4.0
53	14776	5.0
54	3801	4.0
54	4589	2.0
54	4626	5.0
54	4746	3.0
54	5110	5.0
54	5210	5.0
54	5621	4.0
54	5676	3.0
54	6195	3.0
54	6548	2.0
54	7685	4.0
54	7793	4.0
54	7924	5.0
54	7933	5.0
54	8633	5.0
54	8770	2.0
54	9281	4.0
54	9804	1.0
54	10329	3.0
54	10752	3.0
54	10776	4.0
54	10808	5.0
54	10969	5.0
54	11840	4.0
54	12596	3.0
54	12637	3.0
54	12639	5.0
54	13101	3.0
54	13467	2.0
54	13468	4.0
54	13927	3.0
54	14031	4.0
54	14049	3.0
54	14573	4.0
54	14962	2.0
55	3736	4.0
55	4699	3.0
55	6082	5.0
55	7097	4.0
55	12634	4.0
55	12987	3.0
55	13041	5.0
55	13379	1.0
56	4253	5.0
56	4300	1.0
56	5111	3.0
56	5670	2.0
56	6229	5.0
56	6960	5.0
56	8219	4.0
56	8747	5.0
56	9267	5.0
56	12572	3.0
56	13694	5.0
56	14182	4.0
56	14571	5.0
57	3806	4.0
57	3925	5.0
57	4443	4.0
57	4930	5.0
57	5040	4.0
57	5310	5.0
57	5346	5.0
57	5479	5.0
57	5775	4.0
57	6311	5.0
57	6775	5.0
57	6818	4.0
57	6965	5.0
57	7042	4.0
57	7050	5.0
57	7156	4.0
57	7735	4.0
57	7738	5.0
57	7770	4.0
57	8155	5.0
57	8406	3.0
57	8463	5.0
57	8845	5.0
57	8921	5.0
57	8922	3.0
57	9075	5.0
57	9098	5.0
57	9137	5.0
57	9204	5.0
57	9407	4.0
57	9544	4.0
57	9685	4.0
57	9806	5.0
57	10070	5.0
57	10385	4.0
57	10570	5.0
57	10572	5.0
57	10639	5.0
57	10839	4.0
57	10887	5.0
57	10990	5.0
57	11079	5.0
57	11346	4.0
57	11363	4.0
57	11452	5.0
57	11795	5.0
57	11890	4.0
57	11921	4.0
57	11970	3.0
57	12003	4.0
57	12315	3.0
57	12420	5.0
57	12454	5.0
57	12491	4.0
57	12492	4.0
57	12600	3.0
57	12915	5.0
57	13351	4.0
57	13444	4.0
57	13674	4.0
57	13899	4.0
57	13981	5.0
57	14470	1.0
57	14694	5.0
57	14826	4.0
58	3926	3.0
58	4278	4.0
58	5424	4.0
58	6268	4.0
58	6338	4.0
58	6534	5.0
58	6547	3.0
58	6768	3.0
58	7045	4.0
58	7065	1.0
58	7240	4.0
58	7299	3.0
58	7644	4.0
58	8013	3.0
58	8874	4.0
58	9113	5.0
58	9338	5.0
58	9765	4.0
58	10043	4.0
58	10740	4.0
58	10852	5.0
58	10893	4.0
58	11106	4.0
58	11515	4.0
58	12033	5.0
58	12149	5.0
58	12707	3.0
58	13356	5.0
58	13478	4.0
58	13537	4.0
58	13692	4.0
58	14002	2.0
58	14048	3.0
58	14067	3.0
58	14998	4.0
59	3959	4.0
59	3972	4.0
59	4143	4.0
59	4585	3.0
59	4594	5.0
59	5941	3.0
59	6828	5.0
59	6835	2.0
59	7001	4.0
59	7737	5.0
59	7755	5.0
59	7922	3.0
59	7959	3.0
59	8107	5.0
59	8565	4.0
59	8742	4.0
59	8792	3.0
59	8876	4.0
59	9106	4.0
59	9294	4.0
59	9343	3.0
59	9495	5.0
59	9827	4.0
59	10184	3.0
59	10634	4.0
59	10928	1.0
59	11172	4.0
59	11367	4.0
59	11385	3.0
59	11525	2.0
59	11842	4.0
59	12671	5.0
59	12837	4.0
59	12847	5.0
59	13591	4.0
59	14413	3.0
59	14463	3.0
59	14930	4.0
60	3720	4.0
60	3806	4.0
60	3846	2.0
60	3848	5.0
60	3888	3.0
60	3969	5.0
60	3985	4.0
60	4199	4.0
60	4275	4.0
60	4298	3.0
60	4410	4.0
60	4443	3.0
60	4516	4.0
60	4767	4.0
60	4784	4.0
60	4799	4.0
60	4859	4.0
60	4908	4.0
60	4918	4.0
60	4930	4.0
60	4935	4.0
60	4943	4.0
60	4966	4.0
60	4975	4.0
60	5040	4.0
60	5055	3.0
60	5202	4.0
60	5243	5.0
60	5353	4.0
60	5367	4.0
60	5378	3.0
60	5429	4.0
60	5437	3.0
60	5456	5.0
60	5572	4.0
60	5606	3.0
60	5671	3.0
60	5766	4.0
60	5769	4.0
60	5775	4.0
60	5834	4.0
60	5901	4.0
60	5922	4.0
60	6002	4.0
60	6021	3.0
60	6038	4.0
60	6089	3.0
60	6170	4.0
60	6275	2.0
60	6285	4.0
60	6536	4.0
60	6558	5.0
60	6621	4.0
60	6639	4.0
60	6686	1.0
60	6688	5.0
60	6717	4.0
60	6722	4.0
60	6775	4.0
60	6846	4.0
60	6855	5.0
60	6891	4.0
60	6933	2.0
60	6965	5.0
60	7042	4.0
60	7050	4.0
60	7076	4.0
60	7086	4.0
60	7094	4.0
60	7144	4.0
60	7215	5.0
60	7352	3.0
60	7378	4.0
60	7383	5.0
60	7393	3.0
60	7430	4.0
60	7431	2.0
60	7440	4.0
60	7466	4.0
60	7562	4.0
60	7612	4.0
60	7735	4.0
60	7738	5.0
60	7949	4.0
60	7967	4.0
60	7988	4.0
60	8125	5.0
60	8157	4.0
60	8165	5.0
60	8324	4.0
60	8358	4.0
60	8463	5.0
60	8480	4.0
60	8545	5.0
60	8575	3.0
60	8585	4.0
60	8618	5.0
60	8667	4.0
60	8748	4.0
60	8842	4.0
60	8845	5.0
60	8895	3.0
60	8897	4.0
60	8922	4.0
60	8949	3.0
60	9005	5.0
60	9008	5.0
60	9075	5.0
60	9102	3.0
60	9157	4.0
60	9204	5.0
60	9227	4.0
60	9262	4.0
60	9271	3.0
60	9402	4.0
60	9407	4.0
60	9439	4.0
60	9544	4.0
60	9606	4.0
60	9667	3.0
60	9685	4.0
60	9784	5.0
60	9791	4.0
60	9926	5.0
60	9990	4.0
60	9995	4.0
60	10007	4.0
60	10070	5.0
60	10071	4.0
60	10075	4.0
60	10092	4.0
60	10122	4.0
60	10136	5.0
60	10161	4.0
60	10196	3.0
60	10258	4.0
60	10330	3.0
60	10385	4.0
60	10458	4.0
60	10461	4.0
60	10462	2.0
60	10479	4.0
60	10509	5.0
60	10549	5.0
60	10570	5.0
60	10572	3.0
60	10594	5.0
60	10606	4.0
60	10639	4.0
60	10660	4.0
60	10687	4.0
60	10746	4.0
60	10849	3.0
60	10852	4.0
60	10903	4.0
60	11026	4.0
60	11027	4.0
60	11062	4.0
60	11131	3.0
60	11215	5.0
60	11256	5.0
60	11300	4.0
60	11425	5.0
60	11428	4.0
60	11449	4.0
60	11468	5.0
